 Ó‰,ÔªøProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
27512,214,20200710,20200722,20200717,13629,SO61912,34.99
27513,228,20200710,20200722,20200717,13629,SO61912,49.99
27514,357,20200710,20200722,20200717,11991,SO61913,2319.99
27515,562,20200710,20200722,20200717,26056,SO61914,2384.07
27516,488,20200710,20200722,20200717,26056,SO61914,53.99
27517,562,20200710,20200722,20200717,24654,SO61915,2384.07
27518,541,20200710,20200722,20200717,24654,SO61915,28.99
27519,530,20200710,20200722,20200717,24654,SO61915,4.99
27520,214,20200710,20200722,20200717,24654,SO61915,34.99
27521,382,20200710,20200722,20200717,20525,SO61916,1120.49
27522,214,20200710,20200722,20200717,20525,SO61916,34.99
27523,388,20200710,20200722,20200717,21333,SO61917,1120.49
27524,491,20200710,20200722,20200717,21333,SO61917,53.99
27525,582,20200710,20200722,20200717,17116,SO61918,1700.99
27526,477,20200710,20200722,20200717,17116,SO61918,4.99
27527,479,20200710,20200722,20200717,17116,SO61918,8.99
27528,231,20200710,20200722,20200717,17116,SO61918,49.99
27529,585,20200710,20200722,20200717,29086,SO61919,742.35
27530,225,20200710,20200722,20200717,29086,SO61919,8.99
27531,490,20200710,20200722,20200717,29086,SO61919,53.99
27532,576,20200710,20200722,20200717,11766,SO61920,2384.07
27533,479,20200710,20200722,20200717,11766,SO61920,8.99
27534,477,20200710,20200722,20200717,11766,SO61920,4.99
27535,490,20200710,20200722,20200717,11766,SO61920,53.99
27536,225,20200710,20200722,20200717,11766,SO61920,8.99
27537,605,20200710,20200722,20200717,23320,SO61921,539.99
27538,481,20200710,20200722,20200717,23320,SO61921,8.99
27539,485,20200711,20200723,20200718,19098,SO61922,21.98
27540,217,20200711,20200723,20200718,19098,SO61922,34.99
27541,225,20200711,20200723,20200718,19098,SO61922,8.99
27542,490,20200711,20200723,20200718,19098,SO61922,53.99
27543,485,20200711,20200723,20200718,18270,SO61923,21.98
27544,473,20200711,20200723,20200718,18270,SO61923,63.50
27545,528,20200711,20200723,20200718,25233,SO61924,4.99
27546,480,20200711,20200723,20200718,25233,SO61924,2.29
27547,588,20200711,20200723,20200718,19324,SO61925,769.49
27548,228,20200711,20200723,20200718,19324,SO61925,49.99
27549,489,20200711,20200723,20200718,11253,SO61926,53.99
27550,480,20200711,20200723,20200718,11253,SO61927,2.29
27551,489,20200711,20200723,20200718,11502,SO61928,53.99
27552,529,20200711,20200723,20200718,11181,SO61929,3.99
27553,530,20200711,20200723,20200718,28009,SO61930,4.99
27554,480,20200711,20200723,20200718,28009,SO61930,2.29
27555,530,20200711,20200723,20200718,27619,SO61931,4.99
27556,541,20200711,20200723,20200718,27619,SO61931,28.99
27557,528,20200711,20200723,20200718,13268,SO61932,4.99
27558,536,20200711,20200723,20200718,13268,SO61932,29.99
27559,222,20200711,20200723,20200718,13268,SO61932,34.99
27560,478,20200711,20200723,20200718,21771,SO61933,9.99
27561,477,20200711,20200723,20200718,21771,SO61933,4.99
27562,484,20200711,20200723,20200718,21771,SO61933,7.95
27563,474,20200711,20200723,20200718,17410,SO61934,69.99
27564,237,20200711,20200723,20200718,17410,SO61934,49.99
27565,463,20200711,20200723,20200718,17410,SO61934,24.49
27566,476,20200711,20200723,20200718,20128,SO61935,69.99
27567,225,20200711,20200723,20200718,20128,SO61935,8.99
27568,477,20200711,20200723,20200718,17432,SO61936,4.99
27569,477,20200711,20200723,20200718,16154,SO61937,4.99
27570,485,20200711,20200723,20200718,13876,SO61938,21.98
27571,540,20200711,20200723,20200718,15712,SO61939,32.60
27572,528,20200711,20200723,20200718,20968,SO61940,4.99
27573,536,20200711,20200723,20200718,20968,SO61940,29.99
27574,477,20200711,20200723,20200718,24576,SO61941,4.99
27575,214,20200711,20200723,20200718,24576,SO61941,34.99
27576,234,20200711,20200723,20200718,24576,SO61941,49.99
27577,529,20200711,20200723,20200718,23956,SO61942,3.99
27578,472,20200711,20200723,20200718,23956,SO61942,63.50
27579,477,20200711,20200723,20200718,24188,SO61943,4.99
27580,484,20200711,20200723,20200718,24188,SO61943,7.95
27581,541,20200711,20200723,20200718,26410,SO61944,28.99
27582,537,20200711,20200723,20200718,12166,SO61945,35.00
27583,480,20200711,20200723,20200718,12166,SO61945,2.29
27584,485,20200711,20200723,20200718,17374,SO61946,21.98
27585,477,20200711,20200723,20200718,17374,SO61946,4.99
27586,478,20200711,20200723,20200718,17374,SO61946,9.99
27587,480,20200711,20200723,20200718,17374,SO61946,2.29
27588,485,20200711,20200723,20200718,12971,SO61947,21.98
27589,589,20200711,20200723,20200718,14576,SO61948,769.49
27590,484,20200711,20200723,20200718,14576,SO61948,7.95
27591,355,20200711,20200723,20200718,15906,SO61949,2319.99
27592,485,20200711,20200723,20200718,15906,SO61949,21.98
27593,357,20200711,20200723,20200718,14601,SO61950,2319.99
27594,485,20200711,20200723,20200718,14601,SO61950,21.98
27595,214,20200711,20200723,20200718,14601,SO61950,34.99
27596,353,20200711,20200723,20200718,14471,SO61951,2319.99
27597,537,20200711,20200723,20200718,14471,SO61951,35.00
27598,355,20200711,20200723,20200718,14451,SO61952,2319.99
27599,537,20200711,20200723,20200718,14451,SO61952,35.00
27600,528,20200711,20200723,20200718,14451,SO61952,4.99
27601,480,20200711,20200723,20200718,14451,SO61952,2.29
27602,363,20200711,20200723,20200718,15846,SO61953,2294.99
27603,528,20200711,20200723,20200718,15846,SO61953,4.99
27604,537,20200711,20200723,20200718,15846,SO61953,35.00
27605,480,20200711,20200723,20200718,15846,SO61953,2.29
27606,486,20200711,20200723,20200718,15846,SO61953,159.00
27607,561,20200711,20200723,20200718,28557,SO61954,2384.07
27608,222,20200711,20200723,20200718,28557,SO61954,34.99
27609,573,20200711,20200723,20200718,25758,SO61955,2384.07
27610,214,20200711,20200723,20200718,25758,SO61955,34.99
27611,225,20200711,20200723,20200718,25758,SO61955,8.99
27612,380,20200711,20200723,20200718,20452,SO61956,2443.35
27613,540,20200711,20200723,20200718,20452,SO61956,32.60
27614,529,20200711,20200723,20200718,20452,SO61956,3.99
27615,473,20200711,20200723,20200718,20452,SO61956,63.50
27616,222,20200711,20200723,20200718,20452,SO61956,34.99
27617,378,20200711,20200723,20200718,20614,SO61957,2443.35
27618,479,20200711,20200723,20200718,20614,SO61957,8.99
27619,477,20200711,20200723,20200718,20614,SO61957,4.99
27620,386,20200711,20200723,20200718,25218,SO61958,1120.49
27621,529,20200711,20200723,20200718,25218,SO61958,3.99
27622,539,20200711,20200723,20200718,25218,SO61958,24.99
27623,217,20200711,20200723,20200718,25218,SO61958,34.99
27624,384,20200711,20200723,20200718,24504,SO61959,1120.49
27625,384,20200711,20200723,20200718,25231,SO61960,1120.49
27626,477,20200711,20200723,20200718,25231,SO61960,4.99
27627,479,20200711,20200723,20200718,25231,SO61960,8.99
27628,487,20200711,20200723,20200718,25231,SO61960,54.99
27629,225,20200711,20200723,20200718,23276,SO61961,8.99
27630,573,20200711,20200723,20200718,23276,SO61961,2384.07
27631,574,20200711,20200723,20200718,25990,SO61962,2384.07
27632,488,20200711,20200723,20200718,25990,SO61962,53.99
27633,225,20200711,20200723,20200718,25990,SO61962,8.99
27634,562,20200711,20200723,20200718,26060,SO61963,2384.07
27635,217,20200711,20200723,20200718,26060,SO61963,34.99
27636,604,20200711,20200723,20200718,22749,SO61964,539.99
27637,538,20200711,20200723,20200718,22749,SO61964,21.49
27638,529,20200711,20200723,20200718,22749,SO61964,3.99
27639,214,20200711,20200723,20200718,22749,SO61964,34.99
27640,580,20200711,20200723,20200718,20682,SO61965,1700.99
27641,214,20200711,20200723,20200718,20682,SO61965,34.99
27642,382,20200711,20200723,20200718,24051,SO61966,1120.49
27643,231,20200711,20200723,20200718,24051,SO61966,49.99
27644,388,20200711,20200723,20200718,24101,SO61967,1120.49
27645,228,20200711,20200723,20200718,24101,SO61967,49.99
27646,576,20200711,20200723,20200718,11896,SO61968,2384.07
27647,479,20200711,20200723,20200718,11896,SO61968,8.99
27648,484,20200711,20200723,20200718,11896,SO61968,7.95
27649,573,20200711,20200723,20200718,11900,SO61969,2384.07
27650,222,20200711,20200723,20200718,11900,SO61969,34.99
27651,489,20200711,20200723,20200718,11900,SO61969,53.99
27652,225,20200711,20200723,20200718,11900,SO61969,8.99
27653,579,20200711,20200723,20200718,27877,SO61970,1214.85
27654,479,20200711,20200723,20200718,27877,SO61970,8.99
27655,477,20200711,20200723,20200718,27877,SO61970,4.99
27656,584,20200711,20200723,20200718,27501,SO61971,539.99
27657,477,20200711,20200723,20200718,27501,SO61971,4.99
27658,479,20200711,20200723,20200718,27501,SO61971,8.99
27659,463,20200711,20200723,20200718,27501,SO61971,24.49
27660,484,20200712,20200724,20200719,11882,SO61972,7.95
27661,528,20200712,20200724,20200719,16704,SO61973,4.99
27662,536,20200712,20200724,20200719,16704,SO61973,29.99
27663,480,20200712,20200724,20200719,16704,SO61973,2.29
27664,536,20200712,20200724,20200719,16711,SO61974,29.99
27665,528,20200712,20200724,20200719,16711,SO61974,4.99
27666,222,20200712,20200724,20200719,16711,SO61974,34.99
27667,536,20200712,20200724,20200719,21971,SO61975,29.99
27668,480,20200712,20200724,20200719,21971,SO61975,2.29
27669,528,20200712,20200724,20200719,12038,SO61976,4.99
27670,222,20200712,20200724,20200719,12038,SO61976,34.99
27671,463,20200712,20200724,20200719,12038,SO61976,24.49
27672,477,20200712,20200724,20200719,11116,SO61977,4.99
27673,478,20200712,20200724,20200719,11116,SO61977,9.99
27674,214,20200712,20200724,20200719,11116,SO61977,34.99
27675,473,20200712,20200724,20200719,11116,SO61977,63.50
27676,529,20200712,20200724,20200719,27491,SO61978,3.99
27677,217,20200712,20200724,20200719,27491,SO61978,34.99
27678,378,20200712,20200724,20200719,24870,SO61979,2443.35
27679,477,20200712,20200724,20200719,24870,SO61979,4.99
27680,479,20200712,20200724,20200719,24870,SO61979,8.99
27681,589,20200712,20200724,20200719,17632,SO61980,769.49
27682,478,20200712,20200724,20200719,17632,SO61980,9.99
27683,477,20200712,20200724,20200719,17632,SO61980,4.99
27684,217,20200712,20200724,20200719,17632,SO61980,34.99
27685,588,20200712,20200724,20200719,16054,SO61981,769.49
27686,485,20200712,20200724,20200719,16054,SO61981,21.98
27687,222,20200712,20200724,20200719,16054,SO61981,34.99
27688,530,20200712,20200724,20200719,11501,SO61982,4.99
27689,487,20200712,20200724,20200719,11501,SO61982,54.99
27690,538,20200712,20200724,20200719,27648,SO61983,21.49
27691,480,20200712,20200724,20200719,27648,SO61983,2.29
27692,540,20200712,20200724,20200719,16247,SO61984,32.60
27693,480,20200712,20200724,20200719,16247,SO61984,2.29
27694,540,20200712,20200724,20200719,24263,SO61985,32.60
27695,480,20200712,20200724,20200719,24263,SO61985,2.29
27696,528,20200712,20200724,20200719,23333,SO61986,4.99
27697,536,20200712,20200724,20200719,23333,SO61986,29.99
27698,217,20200712,20200724,20200719,23333,SO61986,34.99
27699,237,20200712,20200724,20200719,23333,SO61986,49.99
27700,540,20200712,20200724,20200719,24261,SO61987,32.60
27701,529,20200712,20200724,20200719,24261,SO61987,3.99
27702,217,20200712,20200724,20200719,24261,SO61987,34.99
27703,478,20200712,20200724,20200719,21724,SO61988,9.99
27704,477,20200712,20200724,20200719,21724,SO61988,4.99
27705,478,20200712,20200724,20200719,21692,SO61989,9.99
27706,477,20200712,20200724,20200719,21692,SO61989,4.99
27707,477,20200712,20200724,20200719,13289,SO61990,4.99
27708,528,20200712,20200724,20200719,27633,SO61991,4.99
27709,478,20200712,20200724,20200719,27633,SO61991,9.99
27710,477,20200712,20200724,20200719,27633,SO61991,4.99
27711,480,20200712,20200724,20200719,27633,SO61991,2.29
27712,528,20200712,20200724,20200719,21725,SO61992,4.99
27713,485,20200712,20200724,20200719,13902,SO61993,21.98
27714,485,20200712,20200724,20200719,18081,SO61994,21.98
27715,529,20200712,20200724,20200719,19507,SO61995,3.99
27716,480,20200712,20200724,20200719,19507,SO61995,2.29
27717,529,20200712,20200724,20200719,27938,SO61996,3.99
27718,217,20200712,20200724,20200719,27938,SO61996,34.99
27719,528,20200712,20200724,20200719,11795,SO61997,4.99
27720,537,20200712,20200724,20200719,11795,SO61997,35.00
27721,537,20200712,20200724,20200719,11858,SO61998,35.00
27722,477,20200712,20200724,20200719,11342,SO61999,4.99
27723,479,20200712,20200724,20200719,11342,SO61999,8.99
27724,217,20200712,20200724,20200719,11342,SO61999,34.99
27725,485,20200712,20200724,20200719,13331,SO62000,21.98
27726,222,20200712,20200724,20200719,13331,SO62000,34.99
27727,481,20200712,20200724,20200719,13331,SO62000,8.99
27728,589,20200712,20200724,20200719,14867,SO62001,769.49
27729,474,20200712,20200724,20200719,14867,SO62001,69.99
27730,596,20200712,20200724,20200719,15908,SO62002,539.99
27731,485,20200712,20200724,20200719,15908,SO62002,21.98
27732,477,20200712,20200724,20200719,15908,SO62002,4.99
27733,478,20200712,20200724,20200719,15908,SO62002,9.99
27734,488,20200712,20200724,20200719,15908,SO62002,53.99
27735,363,20200712,20200724,20200719,14485,SO62003,2294.99
27736,478,20200712,20200724,20200719,14485,SO62003,9.99
27737,477,20200712,20200724,20200719,14485,SO62003,4.99
27738,480,20200712,20200724,20200719,14485,SO62003,2.29
27739,353,20200712,20200724,20200719,15905,SO62004,2319.99
27740,485,20200712,20200724,20200719,15905,SO62004,21.98
27741,486,20200712,20200724,20200719,15905,SO62004,159.00
27742,357,20200712,20200724,20200719,12042,SO62005,2319.99
27743,485,20200712,20200724,20200719,12042,SO62005,21.98
27744,487,20200712,20200724,20200719,12042,SO62005,54.99
27745,575,20200712,20200724,20200719,24201,SO62006,2384.07
27746,222,20200712,20200724,20200719,24201,SO62006,34.99
27747,225,20200712,20200724,20200719,24201,SO62006,8.99
27748,580,20200712,20200724,20200719,23433,SO62007,1700.99
27749,384,20200712,20200724,20200719,24505,SO62008,1120.49
27750,355,20200712,20200724,20200719,13647,SO62009,2319.99
27751,537,20200712,20200724,20200719,13647,SO62009,35.00
27752,528,20200712,20200724,20200719,13647,SO62009,4.99
27753,363,20200712,20200724,20200719,13649,SO62010,2294.99
27754,528,20200712,20200724,20200719,13649,SO62010,4.99
27755,537,20200712,20200724,20200719,13649,SO62010,35.00
27756,214,20200712,20200724,20200719,13649,SO62010,34.99
27757,579,20200712,20200724,20200719,23819,SO62011,1214.85
27758,482,20200712,20200724,20200719,23819,SO62011,8.99
27759,573,20200712,20200724,20200719,25943,SO62012,2384.07
27760,477,20200712,20200724,20200719,25943,SO62012,4.99
27761,479,20200712,20200724,20200719,25943,SO62012,8.99
27762,217,20200712,20200724,20200719,25943,SO62012,34.99
27763,561,20200712,20200724,20200719,22234,SO62013,2384.07
27764,479,20200712,20200724,20200719,22234,SO62013,8.99
27765,477,20200712,20200724,20200719,22234,SO62013,4.99
27766,562,20200712,20200724,20200719,25979,SO62014,2384.07
27767,386,20200712,20200724,20200719,20437,SO62015,1120.49
27768,214,20200712,20200724,20200719,20437,SO62015,34.99
27769,382,20200712,20200724,20200719,20145,SO62016,1120.49
27770,529,20200712,20200724,20200719,20145,SO62016,3.99
27771,539,20200712,20200724,20200719,20145,SO62016,24.99
27772,222,20200712,20200724,20200719,20145,SO62016,34.99
27773,584,20200712,20200724,20200719,12807,SO62017,539.99
27774,575,20200712,20200724,20200719,11906,SO62018,2384.07
27775,560,20200712,20200724,20200719,14224,SO62019,1214.85
27776,217,20200712,20200724,20200719,14224,SO62019,34.99
27777,576,20200712,20200724,20200719,11767,SO62020,2384.07
27778,214,20200712,20200724,20200719,11767,SO62020,34.99
27779,463,20200712,20200724,20200719,11767,SO62020,24.49
27780,604,20200712,20200724,20200719,23100,SO62021,539.99
27781,538,20200712,20200724,20200719,23100,SO62021,21.49
27782,480,20200712,20200724,20200719,23100,SO62021,2.29
27783,484,20200713,20200725,20200720,11507,SO62022,7.95
27784,535,20200713,20200725,20200720,11370,SO62023,24.99
27785,528,20200713,20200725,20200720,11370,SO62023,4.99
27786,485,20200713,20200725,20200720,22177,SO62024,21.98
27787,480,20200713,20200725,20200720,22177,SO62024,2.29
27788,488,20200713,20200725,20200720,18727,SO62025,53.99
27789,491,20200713,20200725,20200720,17061,SO62026,53.99
27790,214,20200713,20200725,20200720,15146,SO62027,34.99
27791,231,20200713,20200725,20200720,14665,SO62028,49.99
27792,225,20200713,20200725,20200720,17327,SO62029,8.99
27793,488,20200713,20200725,20200720,14516,SO62030,53.99
27794,479,20200713,20200725,20200720,19626,SO62031,8.99
27795,477,20200713,20200725,20200720,19626,SO62031,4.99
27796,583,20200713,20200725,20200720,21679,SO62032,1700.99
27797,353,20200713,20200725,20200720,15624,SO62033,2319.99
27798,214,20200713,20200725,20200720,15624,SO62033,34.99
27799,363,20200713,20200725,20200720,15085,SO62034,2294.99
27800,485,20200713,20200725,20200720,15085,SO62034,21.98
27801,228,20200713,20200725,20200720,15085,SO62034,49.99
27802,361,20200713,20200725,20200720,14428,SO62035,2294.99
27803,214,20200713,20200725,20200720,14428,SO62035,34.99
27804,539,20200713,20200725,20200720,11142,SO62036,24.99
27805,529,20200713,20200725,20200720,11142,SO62036,3.99
27806,222,20200713,20200725,20200720,11142,SO62036,34.99
27807,530,20200713,20200725,20200720,28187,SO62037,4.99
27808,214,20200713,20200725,20200720,28187,SO62037,34.99
27809,535,20200713,20200725,20200720,26516,SO62038,24.99
27810,528,20200713,20200725,20200720,26516,SO62038,4.99
27811,480,20200713,20200725,20200720,26516,SO62038,2.29
27812,540,20200713,20200725,20200720,24512,SO62039,32.60
27813,528,20200713,20200725,20200720,12196,SO62040,4.99
27814,536,20200713,20200725,20200720,12196,SO62040,29.99
27815,217,20200713,20200725,20200720,12196,SO62040,34.99
27816,535,20200713,20200725,20200720,17371,SO62041,24.99
27817,528,20200713,20200725,20200720,17371,SO62041,4.99
27818,214,20200713,20200725,20200720,17371,SO62041,34.99
27819,540,20200713,20200725,20200720,24624,SO62042,32.60
27820,529,20200713,20200725,20200720,24624,SO62042,3.99
27821,480,20200713,20200725,20200720,24624,SO62042,2.29
27822,536,20200713,20200725,20200720,23693,SO62043,29.99
27823,477,20200713,20200725,20200720,23693,SO62043,4.99
27824,222,20200713,20200725,20200720,23693,SO62043,34.99
27825,237,20200713,20200725,20200720,23693,SO62043,49.99
27826,478,20200713,20200725,20200720,14370,SO62044,9.99
27827,477,20200713,20200725,20200720,14370,SO62044,4.99
27828,478,20200713,20200725,20200720,14091,SO62045,9.99
27829,477,20200713,20200725,20200720,14091,SO62045,4.99
27830,234,20200713,20200725,20200720,14091,SO62045,49.99
27831,475,20200713,20200725,20200720,19715,SO62046,69.99
27832,488,20200713,20200725,20200720,19715,SO62046,53.99
27833,475,20200713,20200725,20200720,16910,SO62047,69.99
27834,474,20200713,20200725,20200720,19011,SO62048,69.99
27835,225,20200713,20200725,20200720,19011,SO62048,8.99
27836,477,20200713,20200725,20200720,17547,SO62049,4.99
27837,528,20200713,20200725,20200720,14729,SO62050,4.99
27838,528,20200713,20200725,20200720,22144,SO62051,4.99
27839,222,20200713,20200725,20200720,22144,SO62051,34.99
27840,234,20200713,20200725,20200720,22144,SO62051,49.99
27841,537,20200713,20200725,20200720,17213,SO62052,35.00
27842,528,20200713,20200725,20200720,17213,SO62052,4.99
27843,214,20200713,20200725,20200720,17213,SO62052,34.99
27844,231,20200713,20200725,20200720,17213,SO62052,49.99
27845,474,20200713,20200725,20200720,16584,SO62053,69.99
27846,489,20200713,20200725,20200720,16584,SO62053,53.99
27847,225,20200713,20200725,20200720,16584,SO62053,8.99
27848,528,20200713,20200725,20200720,17712,SO62054,4.99
27849,536,20200713,20200725,20200720,17712,SO62054,29.99
27850,485,20200713,20200725,20200720,17712,SO62054,21.98
27851,477,20200713,20200725,20200720,19306,SO62055,4.99
27852,467,20200713,20200725,20200720,19306,SO62055,24.49
27853,490,20200713,20200725,20200720,11545,SO62056,53.99
27854,477,20200713,20200725,20200720,22390,SO62057,4.99
27855,467,20200713,20200725,20200720,22390,SO62057,24.49
27856,529,20200713,20200725,20200720,23221,SO62058,3.99
27857,214,20200713,20200725,20200720,23221,SO62058,34.99
27858,529,20200713,20200725,20200720,18619,SO62059,3.99
27859,214,20200713,20200725,20200720,18619,SO62059,34.99
27860,529,20200713,20200725,20200720,28879,SO62060,3.99
27861,487,20200713,20200725,20200720,28879,SO62060,54.99
27862,217,20200713,20200725,20200720,28879,SO62060,34.99
27863,225,20200713,20200725,20200720,28879,SO62060,8.99
27864,529,20200713,20200725,20200720,22556,SO62061,3.99
27865,538,20200713,20200725,20200720,22556,SO62061,21.49
27866,214,20200713,20200725,20200720,22556,SO62061,34.99
27867,537,20200713,20200725,20200720,11174,SO62062,35.00
27868,528,20200713,20200725,20200720,11174,SO62062,4.99
27869,480,20200713,20200725,20200720,11174,SO62062,2.29
27870,485,20200713,20200725,20200720,16731,SO62063,21.98
27871,478,20200713,20200725,20200720,16731,SO62063,9.99
27872,485,20200713,20200725,20200720,13444,SO62064,21.98
27873,217,20200713,20200725,20200720,13444,SO62064,34.99
27874,214,20200713,20200725,20200720,12236,SO62065,34.99
27875,588,20200713,20200725,20200720,14617,SO62066,769.49
27876,536,20200713,20200725,20200720,14617,SO62066,29.99
27877,528,20200713,20200725,20200720,14617,SO62066,4.99
27878,217,20200713,20200725,20200720,14617,SO62066,34.99
27879,587,20200713,20200725,20200720,13029,SO62067,769.49
27880,478,20200713,20200725,20200720,13029,SO62067,9.99
27881,596,20200713,20200725,20200720,19735,SO62068,539.99
27882,528,20200713,20200725,20200720,19735,SO62068,4.99
27883,535,20200713,20200725,20200720,19735,SO62068,24.99
27884,480,20200713,20200725,20200720,19735,SO62068,2.29
27885,357,20200713,20200725,20200720,14656,SO62069,2319.99
27886,478,20200713,20200725,20200720,14656,SO62069,9.99
27887,477,20200713,20200725,20200720,14656,SO62069,4.99
27888,231,20200713,20200725,20200720,14656,SO62069,49.99
27889,359,20200713,20200725,20200720,12109,SO62070,2294.99
27890,485,20200713,20200725,20200720,12109,SO62070,21.98
27891,217,20200713,20200725,20200720,12109,SO62070,34.99
27892,363,20200713,20200725,20200720,14501,SO62071,2294.99
27893,359,20200713,20200725,20200720,14461,SO62072,2294.99
27894,478,20200713,20200725,20200720,14461,SO62072,9.99
27895,477,20200713,20200725,20200720,14461,SO62072,4.99
27896,361,20200713,20200725,20200720,12033,SO62073,2294.99
27897,485,20200713,20200725,20200720,12033,SO62073,21.98
27898,488,20200713,20200725,20200720,12033,SO62073,53.99
27899,565,20200713,20200725,20200720,28500,SO62074,742.35
27900,222,20200713,20200725,20200720,28500,SO62074,34.99
27901,225,20200713,20200725,20200720,19325,SO62075,8.99
27902,578,20200713,20200725,20200720,19325,SO62075,1214.85
27903,372,20200713,20200725,20200720,20258,SO62076,2443.35
27904,484,20200713,20200725,20200720,20258,SO62076,7.95
27905,357,20200713,20200725,20200720,13129,SO62077,2319.99
27906,537,20200713,20200725,20200720,13129,SO62077,35.00
27907,355,20200713,20200725,20200720,11992,SO62078,2319.99
27908,478,20200713,20200725,20200720,11992,SO62078,9.99
27909,359,20200713,20200725,20200720,13645,SO62079,2294.99
27910,537,20200713,20200725,20200720,13645,SO62079,35.00
27911,528,20200713,20200725,20200720,13645,SO62079,4.99
27912,222,20200713,20200725,20200720,13645,SO62079,34.99
27913,604,20200713,20200725,20200720,23257,SO62080,539.99
27914,584,20200713,20200725,20200720,23266,SO62081,539.99
27915,477,20200713,20200725,20200720,23266,SO62081,4.99
27916,479,20200713,20200725,20200720,23266,SO62081,8.99
27917,228,20200713,20200725,20200720,23266,SO62081,49.99
27918,606,20200713,20200725,20200720,22788,SO62082,539.99
27919,479,20200713,20200725,20200720,22788,SO62082,8.99
27920,477,20200713,20200725,20200720,22788,SO62082,4.99
27921,234,20200713,20200725,20200720,22788,SO62082,49.99
27922,384,20200713,20200725,20200720,27798,SO62083,1120.49
27923,490,20200713,20200725,20200720,27798,SO62083,53.99
27924,575,20200713,20200725,20200720,11903,SO62084,2384.07
27925,489,20200713,20200725,20200720,11903,SO62084,53.99
27926,562,20200713,20200725,20200720,11465,SO62085,2384.07
27927,491,20200713,20200725,20200720,11465,SO62085,53.99
27928,604,20200713,20200725,20200720,22582,SO62086,539.99
27929,214,20200713,20200725,20200720,22582,SO62086,34.99
27930,606,20200713,20200725,20200720,22583,SO62087,539.99
27931,529,20200713,20200725,20200720,22583,SO62087,3.99
27932,538,20200713,20200725,20200720,22583,SO62087,21.49
27933,465,20200713,20200725,20200720,22583,SO62087,24.49
27934,237,20200713,20200725,20200720,22583,SO62087,49.99
27935,225,20200714,20200726,20200721,11277,SO62088,8.99
27936,484,20200714,20200726,20200721,11505,SO62089,7.95
27937,535,20200714,20200726,20200721,14056,SO62090,24.99
27938,536,20200714,20200726,20200721,17060,SO62091,29.99
27939,528,20200714,20200726,20200721,17060,SO62091,4.99
27940,222,20200714,20200726,20200721,17060,SO62091,34.99
27941,528,20200714,20200726,20200721,16177,SO62092,4.99
27942,536,20200714,20200726,20200721,16177,SO62092,29.99
27943,465,20200714,20200726,20200721,16177,SO62092,24.49
27944,217,20200714,20200726,20200721,16177,SO62092,34.99
27945,537,20200714,20200726,20200721,21998,SO62093,35.00
27946,485,20200714,20200726,20200721,21998,SO62093,21.98
27947,489,20200714,20200726,20200721,17236,SO62094,53.99
27948,486,20200714,20200726,20200721,13003,SO62095,159.00
27949,581,20200714,20200726,20200721,21067,SO62096,1700.99
27950,363,20200714,20200726,20200721,15695,SO62097,2294.99
27951,478,20200714,20200726,20200721,15695,SO62097,9.99
27952,217,20200714,20200726,20200721,15695,SO62097,34.99
27953,529,20200714,20200726,20200721,29009,SO62098,3.99
27954,539,20200714,20200726,20200721,29009,SO62098,24.99
27955,541,20200714,20200726,20200721,26794,SO62099,28.99
27956,530,20200714,20200726,20200721,26794,SO62099,4.99
27957,480,20200714,20200726,20200721,26794,SO62099,2.29
27958,484,20200714,20200726,20200721,26794,SO62099,7.95
27959,541,20200714,20200726,20200721,26254,SO62100,28.99
27960,530,20200714,20200726,20200721,26254,SO62100,4.99
27961,535,20200714,20200726,20200721,26079,SO62101,24.99
27962,528,20200714,20200726,20200721,26079,SO62101,4.99
27963,222,20200714,20200726,20200721,26079,SO62101,34.99
27964,536,20200714,20200726,20200721,23734,SO62102,29.99
27965,528,20200714,20200726,20200721,23734,SO62102,4.99
27966,214,20200714,20200726,20200721,23734,SO62102,34.99
27967,536,20200714,20200726,20200721,23054,SO62103,29.99
27968,529,20200714,20200726,20200721,24978,SO62104,3.99
27969,540,20200714,20200726,20200721,24978,SO62104,32.60
27970,487,20200714,20200726,20200721,24978,SO62104,54.99
27971,471,20200714,20200726,20200721,24978,SO62104,63.50
27972,540,20200714,20200726,20200721,15863,SO62105,32.60
27973,529,20200714,20200726,20200721,15863,SO62105,3.99
27974,214,20200714,20200726,20200721,15863,SO62105,34.99
27975,536,20200714,20200726,20200721,18600,SO62106,29.99
27976,478,20200714,20200726,20200721,21346,SO62107,9.99
27977,477,20200714,20200726,20200721,21346,SO62107,4.99
27978,478,20200714,20200726,20200721,21353,SO62108,9.99
27979,217,20200714,20200726,20200721,21353,SO62108,34.99
27980,474,20200714,20200726,20200721,19882,SO62109,69.99
27981,488,20200714,20200726,20200721,19882,SO62109,53.99
27982,476,20200714,20200726,20200721,11632,SO62110,69.99
27983,477,20200714,20200726,20200721,17689,SO62111,4.99
27984,477,20200714,20200726,20200721,24627,SO62112,4.99
27985,472,20200714,20200726,20200721,24627,SO62112,63.50
27986,477,20200714,20200726,20200721,18061,SO62113,4.99
27987,528,20200714,20200726,20200721,22285,SO62114,4.99
27988,222,20200714,20200726,20200721,22285,SO62114,34.99
27989,228,20200714,20200726,20200721,22285,SO62114,49.99
